wl,bg,wl1,39_C.sexpl_intact_bright_i2_p1_r1,39_C.sexpl_intact_bright_i2_p1_r1_cal,wl1,40_C.sexpl_intact_darkpt_i2_p1_r1,40_C.sexpl_intact_darkpt_i2_p1_r1_cal,wl1,41_C.sexpl_intact_bright_i2_p2_r1,41_C.sexpl_intact_bright_i2_p2_r1_cal,wl1,42_C.sexpl_intact_darkpt_i2_p2_r1,42_C.sexpl_intact_darkpt_i2_p2_r1_cal,wl1,43_C.sexpl_alterd_darkpt_i2_p1_r1,43_C.sexpl_alterd_darkpt_i2_p1_r1_cal,wl1,44_C.sexpl_alterd_bright_i2_p1_r1,44_C.sexpl_alterd_bright_i2_p1_r1_cal,wl,45_C.sexpl_alterd_darkpt_i2_p2_r1,45_C.sexpl_alterd_darkpt_i2_p2_r1_cal,wl,46_C.sexpl_alterd_bright_i2_p2_r1,46_C.sexpl_alterd_bright_i2_p2_r1_cal,wl,47_T.bonvo_intact_bright_i2_p1_r1,47_T.bonvo_intact_bright_i2_p1_r1_cal,wl,48_T.bonvo_intact_darkpt_i2_p1_r1,48_T.bonvo_intact_darkpt_i2_p1_r1_cal,wl,49.T.bonvo_intact_bright_2_2_1,49.T.bonvo_intact_bright_2_2_1_cal,wl,50_T.bonvo_intact_darkpt_i2_p2_r1,50_T.bonvo_intact_darkpt_i2_p2_r1_cal,wl,51_T.bonvo_alterd_bright_i2_p1_r1,51_T.bonvo_alterd_bright_i2_p2_r1.txt,wl,52_T.bonvo_alterd_darkpt_i2_p1_r1,52_T.bonvo_alterd_darkpt_i2_p1_r1_cal,wl,std2204New,wl,std2204old,difference,wl,53_T.bonvo_alterd_bright_i2_p2_r1,53_T.bonvo_alterd_bright_i2_p2_r1_cal,wl,54_T.bonvo_alterd_darkpt_i2_p2_r1,54_T.bonvo_alterd_darkpt_i2_p2_r1_cal,wl,55_C.scala_intact_bright_i2_p1_r1,55_C.scala_intact_bright_i2_p1_r1_cal,wl,56_C.scala_intact_darkpt_i2_p1_r1,56_C.scala_intact_darkpt_i2_p1_r1_cal,wl,57_C.scala_intact_bright_i2_p2_r1,57_C.scala_intact_bright_i2_p2_r1_cal,wl,58_C.scala_intact_darkpt_i2_p2_r1,58_C.scala_intact_darkpt_i2_p2_r1_cal,wl,59_C.scala_alterd_bright_i2_p1_r1,59_C.scala_alterd_bright_i2_p1_r1_cal,wl,60_C.scala_alterd_darkpt_i2_p1_r1,60_C.scala_alterd_darkpt_i2_p1_r1_cal,wl,61_C.scala_alterd_bright_i2_p2_r1,61_C.scala_alterd_bright_i2_p2_r1_cal,wl,62_C.scala_alterd_darkpt_i2_p2_r1,62_C.scala_alterd_darkpt_i2_p2_r1_cal,wl,63_C.octos_intact_bright_i2_p1_r1,63_C.octos_intact_bright_i2_p1_r1_cal,wl,64_C.octos_intact_darkpt_i2_p1_r1,64_C.octos_intact_darkpt_i2_p1_r1_cal,wl,65_C.octos_intact_bright_i2_p2_r1,65_C.octos_intact_bright_i2_p2_r1_cal,wl,66_C.octos_intact_darkpt_i2_p2_r1,66_C.octos_intact_darkpt_i2_p2_r1_cal,wl,67_C.octos_alterd_bright_i2_p1_r1,67_C.octos_alterd_bright_i2_p1_r1_cal,wl,68_C.octos_alterd_darkpt_i2_p1_r1,68_C.octos_alterd_darkpt_i2_p1_r1_cal,wl,69_C.octos_alterd_bright_i2_p2_r1,69_C.octos_alterd_bright_i2_p2_r1_cal,wl,70_C.octos_alterd_darkpt_i2_p2_r1,70_C.octos_alterd_darkpt_i2_p2_r1_cal,wl,71_T.bruck_intact_bright_i2_p1_r1,71_T.bruck_intact_bright_i2_p1_r1_cal,wl,72_T.bruck_intact_bright_i2_p2_r1,72_T.bruck_intact_bright_i2_p2_r1_cal,wl,73_T.bruck_alterd_bright_i2_p1_r1,73_T.bruck_alterd_bright_i2_p1_r1_cal,wl,74_T.bruck_alterd_bright_i2_p2_r1,74_T.bruck_alterd_bright_i2_p2_r1_cal
495,-1.41E-07,495,-1.27E-08,8.988732195,495,-7.74E-09,5.484373893,495,-1.03E-08,7.312026079,495,-9.05E-09,6.414144993,495,-1.28E-08,9.075898235,495,-1.41E-08,9.956771313,495,-1.13E-08,7.990929062,495,-1.48E-08,10.51732691,495,-1.04E-08,7.389979449,495,-1.12E-08,7.966125718,495,-9.51E-09,6.737297144,495,-1.15E-08,8.117071788,495,-1.27E-08,8.969598186,495,-1.49E-08,10.58535894,495,-1.44E-07,495,-1.45E-07,1.32E-09,495,-1.52E-08,10.56752963,495,-1.34E-08,9.302955768,495,-1.24E-08,8.627589945,495,-1.51E-08,10.4695599,495,-1.32E-08,9.191784439,495,-1.33E-08,9.268909548,495,-1.74E-08,12.06625811,495,-1.77E-08,12.32264699,495,-1.60E-08,11.13380859,495,-1.94E-08,13.4684065,495,-2.00E-08,13.92212448,495,-9.24E-09,6.421533886,495,-1.82E-08,12.6235044,495,-8.53E-09,5.929600756,495,-2.25E-08,15.62165617,495,-9.20E-09,6.391656592,495,-1.79E-08,12.41088923,495,-1.06E-08,7.365795361,495,-1.86E-08,12.91880324,495,-1.71E-08,11.8988063,495,-2.66E-08,18.48987646,495,-2.34E-08,16.25880685
500,-1.48E-07,500,-1.43E-08,9.624441656,500,-8.11E-09,5.468739457,500,-1.09E-08,7.326289084,500,-9.57E-09,6.455204243,500,-1.36E-08,9.146053466,500,-1.54E-08,10.39296655,500,-1.19E-08,8.025990851,500,-1.61E-08,10.85988422,500,-1.09E-08,7.355977491,500,-1.15E-08,7.767566765,500,-9.90E-09,6.677867293,500,-1.16E-08,7.860005668,500,-1.30E-08,8.762128389,500,-1.75E-08,11.79304482,500,-1.51E-07,500,-1.52E-07,1.48E-09,500,-1.60E-08,10.60252157,500,-1.38E-08,9.152621102,500,-1.40E-08,9.264100863,500,-1.56E-08,10.38022561,500,-1.47E-08,9.749834107,500,-1.40E-08,9.266755143,500,-1.96E-08,12.99402787,500,-1.82E-08,12.09422694,500,-1.76E-08,11.68414068,500,-2.02E-08,13.42335766,500,-2.28E-08,15.13669542,500,-9.59E-09,6.362972794,500,-2.11E-08,13.98208361,500,-8.89E-09,5.901791639,500,-2.46E-08,16.32249502,500,-9.56E-09,6.346383543,500,-1.92E-08,12.72926344,500,-1.11E-08,7.335102853,500,-2.02E-08,13.37889847,500,-1.88E-08,12.45520902,500,-2.87E-08,19.02256138,500,-2.52E-08,16.70537492
505,-1.56E-07,505,-1.63E-08,10.45995018,505,-8.48E-09,5.444413056,505,-1.14E-08,7.342895298,505,-1.01E-08,6.461388325,505,-1.43E-08,9.194509361,505,-1.70E-08,10.94275662,505,-1.25E-08,7.998407766,505,-1.75E-08,11.21176712,505,-1.13E-08,7.283186523,505,-1.19E-08,7.627956547,505,-1.03E-08,6.615475487,505,-1.23E-08,7.909165618,505,-1.39E-08,8.906237962,505,-1.63E-08,10.49076761,505,-1.58E-07,505,-1.59E-07,1.73E-09,505,-1.67E-08,10.61098143,505,-1.43E-08,9.039759464,505,-1.61E-08,10.20437938,505,-1.62E-08,10.28113265,505,-1.68E-08,10.67821983,505,-1.45E-08,9.18628844,505,-2.23E-08,14.11943063,505,-1.87E-08,11.8364965,505,-1.95E-08,12.34268751,505,-2.10E-08,13.32779357,505,-2.61E-08,16.54191617,505,-9.92E-09,6.290596773,505,-2.45E-08,15.56822795,505,-9.25E-09,5.867502284,505,-2.68E-08,17.01131635,505,-9.92E-09,6.291231097,505,-2.05E-08,13.02458642,505,-1.14E-08,7.252867147,505,-2.19E-08,13.90629757,505,-2.07E-08,13.12163808,505,-3.09E-08,19.61331574,505,-2.71E-08,17.18131534
510,-1.64E-07,510,-1.88E-08,11.43993121,510,-8.86E-09,5.405306518,510,-1.21E-08,7.351802277,510,-1.06E-08,6.459658388,510,-1.51E-08,9.209266588,510,-1.89E-08,11.52408423,510,-1.30E-08,7.945751797,510,-1.90E-08,11.58384506,510,-1.19E-08,7.271917896,510,-1.23E-08,7.496325928,510,-1.07E-08,6.534664333,510,-1.28E-08,7.785983035,510,-1.44E-08,8.79703879,510,-1.62E-08,9.873953423,510,-1.65E-07,510,-1.67E-07,1.99E-09,510,-1.75E-08,10.58876149,510,-1.48E-08,8.915133969,510,-1.89E-08,11.42648188,510,-1.68E-08,10.13665843,510,-1.99E-08,12.00007253,510,-1.50E-08,9.071073261,510,-2.52E-08,15.23490622,510,-1.90E-08,11.49236321,510,-2.16E-08,13.04148106,510,-2.17E-08,13.13214344,510,-2.96E-08,17.91488616,510,-1.02E-08,6.174712449,510,-2.84E-08,17.18052089,510,-9.62E-09,5.815085011,510,-2.92E-08,17.64773435,510,-1.03E-08,6.203119995,510,-2.20E-08,13.30077547,510,-1.18E-08,7.137546918,510,-2.39E-08,14.41834039,510,-2.30E-08,13.88403677,510,-3.33E-08,20.12523497,510,-2.92E-08,17.62960187
515,-1.72E-07,515,-2.15E-08,12.47275327,515,-9.24E-09,5.371456472,515,-1.27E-08,7.369259296,515,-1.11E-08,6.436912561,515,-1.58E-08,9.177570202,515,-2.09E-08,12.15131453,515,-1.35E-08,7.86100826,515,-2.06E-08,11.97286662,515,-1.23E-08,7.147797883,515,-1.27E-08,7.36170287,515,-1.11E-08,6.446212777,515,-1.32E-08,7.647103273,515,-1.51E-08,8.77126698,515,-1.68E-08,9.775109132,515,-1.73E-07,515,-1.75E-07,2.27E-09,515,-1.83E-08,10.57147146,515,-1.52E-08,8.7903142,515,-2.21E-08,12.78276232,515,-1.72E-08,9.955427766,515,-2.36E-08,13.63032759,515,-1.55E-08,8.952552511,515,-2.82E-08,16.27810302,515,-1.93E-08,11.1297791,515,-2.38E-08,13.75676955,515,-2.23E-08,12.86590224,515,-3.32E-08,19.1724114,515,-1.05E-08,6.049006363,515,-3.24E-08,18.67761342,515,-1.00E-08,5.777069549,515,-3.16E-08,18.24228358,515,-1.06E-08,6.108474498,515,-2.35E-08,13.56219905,515,-1.22E-08,7.03225136,515,-2.58E-08,14.91322271,515,-2.54E-08,14.68112377,515,-3.57E-08,20.62043163,515,-3.13E-08,18.07542638
520,-1.75E-07,520,-2.37E-08,13.52336513,520,-9.37E-09,5.343859809,520,-1.30E-08,7.412266691,520,-1.13E-08,6.420846073,520,-1.61E-08,9.20572263,520,-2.25E-08,12.8576644,520,-1.37E-08,7.82811573,520,-2.17E-08,12.39618035,520,-1.26E-08,7.179528134,520,-1.27E-08,7.25311459,520,-1.14E-08,6.497284717,520,-1.34E-08,7.64443481,520,-1.54E-08,8.760781271,520,-1.77E-08,10.1115776,520,-1.76E-07,520,-1.79E-07,2.47E-09,520,-1.88E-08,10.66567527,520,-1.55E-08,8.799990918,520,-2.49E-08,14.1603569,520,-1.73E-08,9.82279688,520,-2.72E-08,15.41644436,520,-1.56E-08,8.878319011,520,-3.06E-08,17.36613275,520,-1.91E-08,10.85184639,520,-2.57E-08,14.59002622,520,-2.23E-08,12.66985277,520,-3.59E-08,20.39992735,520,-1.06E-08,5.991531484,520,-3.54E-08,20.10931877,520,-1.02E-08,5.80819834,520,-3.33E-08,18.89296296,520,-1.08E-08,6.10164489,520,-2.45E-08,13.88110023,520,-1.23E-08,6.957577959,520,-2.73E-08,15.47774461,520,-2.74E-08,15.54018004,520,-3.74E-08,21.23315662,520,-3.28E-08,18.62619337
525,-1.82E-07,525,-2.64E-08,14.52162848,525,-9.62E-09,5.296265898,525,-1.36E-08,7.4808723,525,-1.16E-08,6.385264097,525,-1.66E-08,9.124560022,525,-2.46E-08,13.55656787,525,-1.40E-08,7.691290769,525,-2.31E-08,12.71930066,525,-1.28E-08,7.068848703,525,-1.28E-08,7.07600954,525,-1.15E-08,6.351663242,525,-1.36E-08,7.472058961,525,-1.56E-08,8.566565497,525,-1.73E-08,9.529422781,525,-1.82E-07,525,-1.85E-07,2.77E-09,525,-1.93E-08,10.59566352,525,-1.58E-08,8.640628768,525,-2.79E-08,15.31087629,525,-1.74E-08,9.548812838,525,-3.11E-08,17.02146318,525,-1.59E-08,8.721197904,525,-3.33E-08,18.27384737,525,-1.91E-08,10.4624778,525,-2.81E-08,15.38432026,525,-2.23E-08,12.20320961,525,-3.91E-08,21.41933221,525,-1.07E-08,5.839892136,525,-3.89E-08,21.30587771,525,-1.06E-08,5.796044987,525,-3.54E-08,19.38975731,525,-1.10E-08,6.003222765,525,-2.57E-08,14.07986758,525,-1.23E-08,6.757941815,525,-2.90E-08,15.89075483,525,-2.96E-08,16.23002214,525,-3.95E-08,21.63911604,525,-3.48E-08,19.07350975
530,-1.86E-07,530,-2.89E-08,15.49767562,530,-9.76E-09,5.238718959,530,-1.41E-08,7.579742976,530,-1.18E-08,6.34132463,530,-1.68E-08,9.0377162,530,-2.66E-08,14.28663453,530,-1.41E-08,7.549681672,530,-2.43E-08,13.04875299,530,-1.31E-08,7.032734612,530,-1.31E-08,7.03917632,530,-1.17E-08,6.296769483,530,-1.37E-08,7.351062345,530,-1.59E-08,8.560493005,530,-1.78E-08,9.579893282,530,-1.87E-07,530,-1.90E-07,2.90E-09,530,-1.98E-08,10.58091953,530,-1.59E-08,8.530079698,530,-3.05E-08,16.36226326,530,-1.73E-08,9.264932728,530,-3.46E-08,18.52450938,530,-1.60E-08,8.575606307,530,-3.59E-08,19.22347673,530,-1.89E-08,10.11761933,530,-3.01E-08,16.10624304,530,-2.21E-08,11.83370469,530,-4.18E-08,22.413553,530,-1.07E-08,5.730996658,530,-4.20E-08,22.49710772,530,-1.09E-08,5.83061959,530,-3.72E-08,19.92458651,530,-1.11E-08,5.955951667,530,-2.68E-08,14.33070529,530,-1.28E-08,6.853093667,530,-3.05E-08,16.33387608,530,-3.15E-08,16.89733482,530,-4.14E-08,22.14842746,530,-3.65E-08,19.55501757
535,-1.89E-07,535,-3.12E-08,16.50634412,535,-9.83E-09,5.199635967,535,-1.47E-08,7.756860006,535,-1.19E-08,6.304962062,535,-1.70E-08,8.981766617,535,-2.85E-08,15.08725145,535,-1.41E-08,7.458437834,535,-2.56E-08,13.53270474,535,-1.33E-08,7.042022498,535,-1.31E-08,6.951014318,535,-1.19E-08,6.276918844,535,-1.38E-08,7.28912029,535,-1.59E-08,8.426722541,535,-1.75E-08,9.242621459,535,-1.89E-07,535,-1.92E-07,3.18E-09,535,-2.02E-08,10.66997519,535,-1.61E-08,8.525081082,535,-3.29E-08,17.39512293,535,-1.71E-08,9.035644182,535,-3.79E-08,20.03417863,535,-1.60E-08,8.475347474,535,-3.82E-08,20.21353706,535,-1.86E-08,9.823445692,535,-3.21E-08,16.97820716,535,-2.15E-08,11.39957779,535,-4.42E-08,23.38484818,535,-1.08E-08,5.704550625,535,-4.47E-08,23.66049935,535,-1.12E-08,5.916182999,535,-3.88E-08,20.53945092,535,-1.13E-08,5.976498225,535,-2.78E-08,14.69257752,535,-1.27E-08,6.741020174,535,-3.18E-08,16.83852979,535,-3.32E-08,17.58135942,535,-4.31E-08,22.79756834,535,-3.80E-08,20.09026121
540,-1.91E-07,540,-3.35E-08,17.54355629,540,-9.86E-09,5.166496371,540,-1.53E-08,8.00754539,540,-1.19E-08,6.257434043,540,-1.70E-08,8.929235767,540,-3.03E-08,15.89247819,540,-1.41E-08,7.364615264,540,-2.67E-08,14.00560664,540,-1.34E-08,7.00935314,540,-1.32E-08,6.921847573,540,-1.20E-08,6.297780922,540,-1.39E-08,7.279205638,540,-1.61E-08,8.424637795,540,-1.74E-08,9.094815164,540,-1.90E-07,540,-1.94E-07,3.22E-09,540,-2.05E-08,10.75062745,540,-1.63E-08,8.555346698,540,-3.50E-08,18.40076869,540,-1.67E-08,8.793724469,540,-4.07E-08,21.39099205,540,-1.59E-08,8.364749493,540,-4.05E-08,21.23872431,540,-1.82E-08,9.55296292,540,-3.40E-08,17.85785544,540,-2.12E-08,11.1055688,540,-4.63E-08,24.31453264,540,-1.08E-08,5.694813446,540,-4.73E-08,24.81859137,540,-1.15E-08,6.011950392,540,-4.03E-08,21.15261428,540,-1.14E-08,6.008274964,540,-2.87E-08,15.06137965,540,-1.28E-08,6.736534806,540,-3.30E-08,17.3364697,540,-3.48E-08,18.25427662,540,-4.48E-08,23.51696473,540,-3.93E-08,20.64383001
545,-1.97E-07,545,-3.64E-08,18.50815543,545,-1.01E-08,5.107554183,545,-1.64E-08,8.329609392,545,-1.22E-08,6.201377181,545,-1.73E-08,8.766326095,545,-3.28E-08,16.66226565,545,-1.41E-08,7.183481952,545,-2.83E-08,14.35731551,545,-1.37E-08,6.952428348,545,-1.33E-08,6.774694806,545,-1.22E-08,6.219150535,545,-1.41E-08,7.144380573,545,-1.73E-08,8.762771425,545,-1.74E-08,8.822693019,545,-1.96E-07,545,-1.99E-07,3.23E-09,545,-2.09E-08,10.68224132,545,-1.65E-08,8.40164248,545,-3.78E-08,19.27159581,545,-1.65E-08,8.425106481,545,-4.45E-08,22.68866842,545,-1.61E-08,8.196077431,545,-4.34E-08,22.15817797,545,-1.80E-08,9.206049631,545,-3.66E-08,18.67479405,545,-2.10E-08,10.68887245,545,-4.93E-08,25.15493892,545,-1.10E-08,5.60891632,545,-5.07E-08,25.88079268,545,-1.19E-08,6.072585376,545,-4.25E-08,21.68583744,545,-1.17E-08,5.972098243,545,-3.01E-08,15.33321431,545,-1.31E-08,6.694381392,545,-3.48E-08,17.73827438,545,-3.69E-08,18.83139075,545,-4.71E-08,24.03631819,545,-4.14E-08,21.10484838
550,-2.01E-07,550,-3.92E-08,19.46687725,550,-1.02E-08,5.048623735,550,-1.76E-08,8.765185605,550,-1.24E-08,6.149238609,550,-1.74E-08,8.622145404,550,-3.51E-08,17.45388444,550,-1.41E-08,7.006486476,550,-2.96E-08,14.72072394,550,-1.39E-08,6.901192995,550,-1.35E-08,6.705009387,550,-1.25E-08,6.21678537,550,-1.45E-08,7.179823385,550,-1.69E-08,8.383745071,550,-1.76E-08,8.733895561,550,-2.00E-07,550,-2.03E-07,3.19E-09,550,-2.12E-08,10.60759886,550,-1.66E-08,8.291531425,550,-4.03E-08,20.13243245,550,-1.62E-08,8.088981801,550,-4.79E-08,23.93086306,550,-1.60E-08,8.011462808,550,-4.62E-08,23.11766383,550,-1.78E-08,8.898180054,550,-3.90E-08,19.48577401,550,-2.06E-08,10.29002106,550,-5.19E-08,25.97286335,550,-1.11E-08,5.570364739,550,-5.38E-08,26.89108832,550,-1.23E-08,6.139504179,550,-4.44E-08,22.21244205,550,-1.19E-08,5.971463008,550,-3.12E-08,15.62682857,550,-1.34E-08,6.690639207,550,-3.63E-08,18.16845127,550,-3.88E-08,19.42075809,550,-4.92E-08,24.61253007,550,-4.31E-08,21.53677651
555,-2.06E-07,555,-4.20E-08,20.41988725,555,-1.03E-08,4.999537891,555,-1.93E-08,9.371579782,555,-1.25E-08,6.095466949,555,-1.74E-08,8.479465315,555,-3.75E-08,18.22316482,555,-1.40E-08,6.830950632,555,-3.08E-08,15.00493727,555,-1.41E-08,6.870837975,555,-1.36E-08,6.615461696,555,-1.27E-08,6.190320996,555,-1.46E-08,7.08097617,555,-1.72E-08,8.382665545,555,-1.72E-08,8.379260528,555,-2.04E-07,555,-2.07E-07,3.29E-09,555,-2.15E-08,10.55529361,555,-1.67E-08,8.218404354,555,-4.28E-08,21.02856525,555,-1.59E-08,7.806329935,555,-5.12E-08,25.1448891,555,-1.60E-08,7.85888293,555,-4.92E-08,24.17536001,555,-1.75E-08,8.61377969,555,-4.13E-08,20.28496493,555,-2.03E-08,9.964440777,555,-5.46E-08,26.83002299,555,-1.14E-08,5.579458164,555,-5.69E-08,27.93560048,555,-1.27E-08,6.222863991,555,-4.64E-08,22.78295122,555,-1.22E-08,6.003320171,555,-3.25E-08,15.95695566,555,-1.37E-08,6.729730261,555,-3.80E-08,18.65582209,555,-4.08E-08,20.05314237,555,-5.14E-08,25.25097739,555,-4.48E-08,22.01135538
560,-2.09E-07,560,-4.47E-08,21.34836832,560,-1.03E-08,4.938790924,560,-2.12E-08,10.15339315,560,-1.26E-08,6.043948165,560,-1.75E-08,8.353688558,560,-3.96E-08,18.94063604,560,-1.39E-08,6.65245386,560,-3.20E-08,15.28434377,560,-1.43E-08,6.841745498,560,-1.36E-08,6.489452727,560,-1.30E-08,6.218421518,560,-1.48E-08,7.078838055,560,-1.76E-08,8.390973275,560,-1.71E-08,8.173001085,560,-2.06E-07,560,-2.10E-07,3.43E-09,560,-2.18E-08,10.53470161,560,-1.68E-08,8.143775213,560,-4.53E-08,21.92513887,560,-1.56E-08,7.542774676,560,-5.44E-08,26.34716619,560,-1.60E-08,7.730678148,560,-5.22E-08,25.27107982,560,-1.73E-08,8.37913884,560,-4.34E-08,21.0166159,560,-1.99E-08,9.64312869,560,-5.71E-08,27.65958477,560,-1.16E-08,5.619185526,560,-5.99E-08,28.99379628,560,-1.31E-08,6.322370683,560,-4.81E-08,23.31698057,560,-1.25E-08,6.063761266,560,-3.36E-08,16.27689611,560,-1.40E-08,6.780506468,560,-3.95E-08,19.13612832,560,-4.27E-08,20.70182915,560,-5.35E-08,25.89435757,560,-4.64E-08,22.4767421
565,-2.12E-07,565,-4.72E-08,22.23347003,565,-1.04E-08,4.896721551,565,-2.36E-08,11.13344979,565,-1.27E-08,5.994717191,565,-1.74E-08,8.193533503,565,-4.17E-08,19.64997858,565,-1.38E-08,6.501339536,565,-3.31E-08,15.57628292,565,-1.46E-08,6.873772877,565,-1.39E-08,6.532414884,565,-1.32E-08,6.232019851,565,-1.50E-08,7.050337356,565,-1.79E-08,8.418594358,565,-1.80E-08,8.465207381,565,-2.09E-07,565,-2.13E-07,3.61E-09,565,-2.21E-08,10.56496364,565,-1.70E-08,8.118541906,565,-4.78E-08,22.88461538,565,-1.53E-08,7.338308458,565,-5.75E-08,27.52583238,565,-1.60E-08,7.65308075,565,-5.52E-08,26.4231726,565,-1.70E-08,8.149636433,565,-4.54E-08,21.72598546,565,-1.97E-08,9.404420207,565,-5.95E-08,28.46345197,565,-1.20E-08,5.725698431,565,-6.27E-08,29.98086491,565,-1.35E-08,6.467661692,565,-4.99E-08,23.84758898,565,-1.29E-08,6.175851512,565,-3.48E-08,16.66092614,565,-1.44E-08,6.879066207,565,-4.11E-08,19.65891695,565,-4.47E-08,21.38107539,565,-5.56E-08,26.57433984,565,-4.80E-08,22.94297742
570,-2.14E-07,570,-4.96E-08,23.15977702,570,-1.04E-08,4.85652657,570,-2.64E-08,12.33647391,570,-1.27E-08,5.945766763,570,-1.72E-08,8.043943115,570,-4.36E-08,20.3374637,570,-1.36E-08,6.363160991,570,-3.39E-08,15.84510659,570,-1.49E-08,6.947699663,570,-1.38E-08,6.447200097,570,-1.36E-08,6.365495411,570,-1.49E-08,6.962173065,570,-1.82E-08,8.485615306,570,-1.77E-08,8.28018638,570,-2.11E-07,570,-2.14E-07,3.68E-09,570,-2.24E-08,10.62208634,570,-1.70E-08,8.088451715,570,-5.01E-08,23.78018097,570,-1.50E-08,7.131395801,570,-6.03E-08,28.63097329,570,-0.000000016,7.595681855,570,-5.79E-08,27.49636831,570,-1.70E-08,8.052372226,570,-4.71E-08,22.3540917,570,-1.91E-08,9.070193595,570,-6.15E-08,29.19352848,570,-1.23E-08,5.833483665,570,-6.51E-08,30.90113271,570,-1.39E-08,6.612041055,570,-5.13E-08,24.34463507,570,-1.33E-08,6.291123496,570,-3.59E-08,17.0418617,570,-1.47E-08,6.971886483,570,-4.24E-08,20.13995044,570,-4.63E-08,21.97240869,570,-5.73E-08,27.19871253,570,-4.92E-08,23.36241847
575,-2.16E-07,575,-5.18E-08,24.02904181,575,-1.04E-08,4.826857188,575,-2.96E-08,13.73551734,575,-1.27E-08,5.879298434,575,-1.69E-08,7.842773623,575,-4.53E-08,20.98484392,575,-1.34E-08,6.216821442,575,-3.47E-08,16.07592413,575,-1.54E-08,7.130637167,575,-1.38E-08,6.377701227,575,-1.41E-08,6.53626286,575,-1.51E-08,7.022147629,575,-1.84E-08,8.522455944,575,-1.72E-08,7.973981056,575,-2.12E-07,575,-2.16E-07,3.87E-09,575,-2.27E-08,10.69583799,575,-0.000000017,8.019284019,575,-5.22E-08,24.62910811,575,-1.47E-08,6.912622825,575,-6.29E-08,29.68503083,575,-1.59E-08,7.514540849,575,-6.04E-08,28.51185675,575,-1.68E-08,7.927769837,575,-4.88E-08,23.00166518,575,-1.87E-08,8.806589021,575,-6.34E-08,29.90815561,575,-1.25E-08,5.905023374,575,-6.74E-08,31.78042257,575,-1.43E-08,6.737142022,575,-5.25E-08,24.74468015,575,-1.35E-08,6.386180415,575,-3.68E-08,17.33910722,575,-1.49E-08,7.050837543,575,-4.36E-08,20.5609725,575,-4.77E-08,22.50729991,575,-5.87E-08,27.70615456,575,-5.03E-08,23.7267028
580,-2.15E-07,580,-5.33E-08,24.85995246,580,-1.03E-08,4.797501981,580,-3.28E-08,15.2658806,580,-1.25E-08,5.805098569,580,-1.64E-08,7.652048283,580,-4.65E-08,21.65260754,580,-1.30E-08,6.073542434,580,-3.50E-08,16.29677961,580,-1.59E-08,7.422752482,580,-1.34E-08,6.254369204,580,-1.47E-08,6.865824673,580,-1.48E-08,6.89518572,580,-1.85E-08,8.640070839,580,-1.71E-08,7.978282146,580,-2.11E-07,580,-2.15E-07,3.75E-09,580,-2.28E-08,10.78505664,580,-1.68E-08,7.951445459,580,-5.36E-08,25.39735915,580,-1.42E-08,6.703481984,580,-6.46E-08,30.58765582,580,-1.56E-08,7.388796272,580,-6.20E-08,29.35437427,580,-1.65E-08,7.8079415,580,-4.97E-08,23.54554238,580,-1.80E-08,8.534459895,580,-6.44E-08,30.51898231,580,-1.26E-08,5.950441405,580,-6.87E-08,32.53040579,580,-1.44E-08,6.825673474,580,-5.29E-08,25.03315273,580,-1.36E-08,6.447732353,580,-3.70E-08,17.51316637,580,-1.49E-08,7.071003675,580,-4.41E-08,20.87343235,580,-4.85E-08,22.97484181,580,-5.94E-08,28.14619407,580,-5.07E-08,24.02625696
585,-2.10E-07,585,-5.40E-08,25.6523082,585,-1.00E-08,4.764665352,585,-3.55E-08,16.86663974,585,-1.20E-08,5.72025945,585,-1.57E-08,7.462282307,585,-4.69E-08,22.2979876,585,-1.25E-08,5.936467961,585,-3.45E-08,16.40048469,585,-1.66E-08,7.898025612,585,-1.31E-08,6.222053268,585,-1.51E-08,7.195229157,585,-1.46E-08,6.957162204,585,-1.87E-08,8.892109577,585,-1.80E-08,8.558055549,585,-2.08E-07,585,-2.11E-07,3.23E-09,585,-2.27E-08,10.94410996,585,-1.64E-08,7.892849752,585,-5.41E-08,26.05554834,585,-1.35E-08,6.489943836,585,-6.50E-08,31.30525596,585,-1.51E-08,7.270084656,585,-6.25E-08,30.05780069,585,-1.60E-08,7.696972322,585,-4.99E-08,24.03805894,585,-1.72E-08,8.265353758,585,-6.44E-08,31.0059052,585,-1.24E-08,5.978352416,585,-6.88E-08,33.12061141,585,-1.43E-08,6.895655564,585,-5.24E-08,25.20081046,585,-1.35E-08,6.475505696,585,-3.66E-08,17.63666902,585,-1.48E-08,7.119928002,585,-4.37E-08,21.0459951,585,-4.86E-08,23.36957306,585,-5.91E-08,28.43976649,585,-5.04E-08,24.25366849
